Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Size
OFF-LA-10003090,Harbour Creations File Folder Labels,Office Supplies,Labels,6.75,89.91972539
OFF-LA-10000536,Smead Color Coded Labels,Office Supplies,Labels,13,1.821549388
OFF-NOV-10002610,Novimex File Folder Labels,Office Supplies,Labels,8,45.24390277
OFF-LA-10003973,Hon Removable Labels,Office Supplies,Labels,10.11111111,143.0123984
OFF-LA-10002731,Smead Removable Labels,Office Supplies,Labels,7,139.9542508
OFF-LA-10001230,Smead Removable Labels,Office Supplies,Labels,5.666666667,128.9857666
OFF-PA-10000758,SanDisk Computer Printout Paper,Office Supplies,Paper,34,7.480049967
OFF-PA-10001142,Green Bar Note Cards,Office Supplies,Paper,34,126.025716
OFF-PA-10001258,Green Bar Cards & Envelopes,Office Supplies,Paper,49.83333333,144.7771858
OFF-GRE-10001774,Green Bar Note Cards,Office Supplies,Paper,30,28.69573852
OFF-PA-10003027,Enermax Message Books,Office Supplies,Paper,22.5,131.9099534
OFF-GRE-10001814,Green Bar Computer Printout Paper,Office Supplies,Paper,34,131.795734
OFF-PA-10003805,Eaton Note Cards,Office Supplies,Paper,30.75,87.41412449
OFF-PA-10004054,Green Bar Computer Printout Paper,Office Supplies,Paper,29.66666667,55.16575431
OFF-PA-10002925,Enermax Cards & Envelopes,Office Supplies,Paper,32.33333333,31.1997662
OFF-PA-10004380,SanDisk Memo Slips,Office Supplies,Paper,18,76.75116753
OFF-PA-10002862,Green Bar Message Books,Office Supplies,Paper,23.71428571,102.6813905
OFF-PA-10000030,Eaton Parchment Paper,Office Supplies,Paper,13.5,100.3585574
OFF-PA-10002218,Enermax Note Cards,Office Supplies,Paper,32.75,134.366083
OFF-PA-10004444,SanDisk Note Cards,Office Supplies,Paper,31.2,91.46015278
OFF-EAT-10004979,Eaton Cards & Envelopes,Office Supplies,Paper,46.5,50.29480123
OFF-XER-10003329,Xerox Computer Printout Paper,Office Supplies,Paper,27.75,25.72454791
OFF-PA-10001537,Green Bar Note Cards,Office Supplies,Paper,29.5,141.5607268
OFF-PA-10004433,Green Bar Parchment Paper,Office Supplies,Paper,16.5,60.2216778
OFF-PA-10003573,Enermax Parchment Paper,Office Supplies,Paper,13,123.0728454
OFF-PA-10003835,SanDisk Memo Slips,Office Supplies,Paper,17,114.2345893
OFF-PA-10001979,Enermax Message Books,Office Supplies,Paper,22.5,34.13586483
OFF-FA-10002011,OIC Push Pins,Office Supplies,Fasteners,15,49.46909248
OFF-FA-10001152,Stockwell Clamps,Office Supplies,Fasteners,19,19.64223483
OFF-ACC-10002327,Accos Thumb Tacks,Office Supplies,Fasteners,13.75,33.81629665
OFF-FA-10004269,Accos Staples,Office Supplies,Fasteners,8.5,57.52961612
OFF-FA-10000475,OIC Paper Clips,Office Supplies,Fasteners,9.8,14.86428882
OFF-FA-10001330,OIC Rubber Bands,Office Supplies,Fasteners,17,82.16784504
OFF-FA-10000191,Stockwell Rubber Bands,Office Supplies,Fasteners,15.5,143.6091879
OFF-FA-10002453,Stockwell Thumb Tacks,Office Supplies,Fasteners,9,22.14506211
OFF-FA-10003429,Accos Paper Clips,Office Supplies,Fasteners,13,66.93136528
OFF-FA-10003685,Stockwell Rubber Bands,Office Supplies,Fasteners,16.5,62.21617415
OFF-FA-10002632,Accos Staples,Office Supplies,Fasteners,7.5,105.1480589
OFF-FA-10004447,Advantus Rubber Bands,Office Supplies,Fasteners,16.8,144.3567971
OFF-STO-10004496,Stockwell Push Pins,Office Supplies,Fasteners,14,41.6471705
OFF-OIC-10000189,OIC Clamps,Office Supplies,Fasteners,20,92.53647603
OFF-FA-10000838,Stockwell Push Pins,Office Supplies,Fasteners,11.8,118.5573756
OFF-FA-10003450,Advantus Paper Clips,Office Supplies,Fasteners,13.5,110.8082282
OFF-FA-10004687,Advantus Thumb Tacks,Office Supplies,Fasteners,13.5,99.42799272
OFF-FA-10000459,OIC Paper Clips,Office Supplies,Fasteners,14,15.92855096
OFF-FA-10000907,OIC Rubber Bands,Office Supplies,Fasteners,17,120.639896
OFF-FA-10003004,Advantus Push Pins,Office Supplies,Fasteners,9.8,74.81082699
OFF-AP-10002165,Hamilton Beach Blender,Office Supplies,Appliances,47.8,8.374868886
OFF-AP-10003598,Breville Refrigerator,Office Supplies,Appliances,519.25,102.8365513
OFF-AP-10002134,KitchenAid Coffee Grinder,Office Supplies,Appliances,69,60.12624186
OFF-BRE-10002255,Breville Stove,Office Supplies,Appliances,560,121.4669158
OFF-AP-10002226,Hoover Blender,Office Supplies,Appliances,96.66666667,118.8374176
OFF-KIT-10004732,KitchenAid Blender,Office Supplies,Appliances,99,58.00765561
OFF-HAM-10001107,Hamilton Beach Refrigerator,Office Supplies,Appliances,501,50.82576448
OFF-AP-10000675,Hamilton Beach Stove,Office Supplies,Appliances,540.3333333,96.7006619
OFF-BRE-10003382,Breville Stove,Office Supplies,Appliances,562.5,63.08021058
OFF-AP-10000977,Breville Blender,Office Supplies,Appliances,91,67.06300073
OFF-AP-10003007,Breville Toaster,Office Supplies,Appliances,76.66666667,15.32131306
OFF-CUI-10001990,Cuisinart Refrigerator,Office Supplies,Appliances,494,136.7503055
OFF-AP-10004571,Hoover Stove,Office Supplies,Appliances,379.5,81.93170295
OFF-HOO-10000638,Hoover Toaster,Office Supplies,Appliances,83,68.46698931
OFF-AP-10004191,Cuisinart Refrigerator,Office Supplies,Appliances,331.25,34.95292611
OFF-AP-10000545,Cuisinart Toaster,Office Supplies,Appliances,35.25,68.01167958
OFF-AP-10000108,Breville Refrigerator,Office Supplies,Appliances,518.75,88.43296368
OFF-AP-10000261,Cuisinart Toaster,Office Supplies,Appliances,36.25,28.504932
OFF-HOO-10001987,Hoover Coffee Grinder,Office Supplies,Appliances,69,25.79686634
OFF-AP-10002531,Hoover Blender,Office Supplies,Appliances,97.85714286,130.4385051
OFF-AP-10003298,KitchenAid Coffee Grinder,Office Supplies,Appliances,70,45.52769373
OFF-AP-10002793,KitchenAid Stove,Office Supplies,Appliances,569.5,142.5780529
OFF-HAM-10002778,Hamilton Beach Microwave,Office Supplies,Appliances,282,1.663290184
OFF-KIT-10002828,KitchenAid Microwave,Office Supplies,Appliances,308.5,17.15242095
OFF-AP-10001076,Hamilton Beach Coffee Grinder,Office Supplies,Appliances,42.5,146.5362432
OFF-AP-10002933,Hoover Blender,Office Supplies,Appliances,97,10.96021546
OFF-AP-10002344,Hoover Microwave,Office Supplies,Appliances,206,98.44561691
OFF-AP-10004756,Hamilton Beach Toaster,Office Supplies,Appliances,57.5,98.01328041
OFF-AR-10000227,BIC Sketch Pad,Office Supplies,Art,33.25,91.94137239
OFF-AR-10000251,Stanley Markers,Office Supplies,Art,23.33333333,118.4393383
OFF-AR-10000493,Boston Pencil Sharpener,Office Supplies,Art,19,102.4067045
OFF-AR-10003557,Boston Highlighters,Office Supplies,Art,19,100.7084438
OFF-AR-10001518,Binney & Smith Pencil Sharpener,Office Supplies,Art,27,116.4831049
OFF-AR-10000676,Sanford Markers,Office Supplies,Art,23.25,11.54816581
OFF-AR-10000513,BIC Pencil Sharpener,Office Supplies,Art,29.5,6.992436997
OFF-AR-10001654,Stanley Highlighters,Office Supplies,Art,16,118.1169906
OFF-AR-10000821,Sanford Highlighters,Office Supplies,Art,11.5,6.648854525
OFF-AR-10001073,Sanford Markers,Office Supplies,Art,23.5,5.41885986
OFF-AR-10002260,Boston Pens,Office Supplies,Art,14,29.54341422
OFF-AR-10002105,Boston Highlighters,Office Supplies,Art,20,78.65253092
OFF-AR-10003110,Sanford Sketch Pad,Office Supplies,Art,48.5,105.8141146
OFF-AR-10003536,Stanley Pencil Sharpener,Office Supplies,Art,28,29.34465553
OFF-AR-10003620,Boston Pencil Sharpener,Office Supplies,Art,32.125,121.5999308
OFF-BI-10000287,Wilson Jones Index Tab,Office Supplies,Binders,6.75,98.1199579
OFF-BI-10004830,Ibico Index Tab,Office Supplies,Binders,5.666666667,4.825505388
OFF-BI-10003159,Avery Binding Machine,Office Supplies,Binders,50.4,144.4552975
OFF-BI-10001650,Avery 3-Hole Punch,Office Supplies,Binders,27.75,126.4589054
OFF-BI-10004597,Avery Binding Machine,Office Supplies,Binders,50.25,38.40823372
OFF-BI-10002329,Avery 3-Hole Punch,Office Supplies,Binders,29.33333333,104.4425566
OFF-BI-10000348,Cardinal Index Tab,Office Supplies,Binders,7.666666667,44.45236719
OFF-BI-10002681,Ibico Binder,Office Supplies,Binders,10,132.1221089
OFF-BI-10002533,Wilson Jones Binding Machine,Office Supplies,Binders,49,149.1985971
OFF-BI-10004741,Acco Binder,Office Supplies,Binders,16.5,115.1554869
OFF-BI-10003985,Cardinal Index Tab,Office Supplies,Binders,9,84.86055175
OFF-BI-10002005,Acco Index Tab,Office Supplies,Binders,8.5,11.8624974
OFF-EN-10003770,Kraft Manila Envelope,Office Supplies,Envelopes,30,43.23542442
OFF-EN-10003630,GlobeWeis Business Envelopes,Office Supplies,Envelopes,17.33333333,121.4362497
OFF-EN-10003422,Kraft Peel and Seal,Office Supplies,Envelopes,19.25,66.81545712
OFF-EN-10003834,Cameo Business Envelopes,Office Supplies,Envelopes,19.25,121.5583651
OFF-EN-10000543,Ames Clasp Envelope,Office Supplies,Envelopes,9.666666667,109.0131662
OFF-EN-10000122,Ames Business Envelopes,Office Supplies,Envelopes,17,9.122743417
OFF-EN-10002406,Kraft Business Envelopes,Office Supplies,Envelopes,18.85714286,69.35316726
OFF-EN-10002048,Ames Manila Envelope,Office Supplies,Envelopes,25,37.21515816
OFF-EN-10003619,Kraft Manila Envelope,Office Supplies,Envelopes,30,137.3665915
OFF-EN-10001789,Kraft Peel and Seal,Office Supplies,Envelopes,20.33333333,8.042015359
OFF-EN-10000871,Ames Interoffice Envelope,Office Supplies,Envelopes,45.2,30.44536903
OFF-EN-10004885,Jiffy Interoffice Envelope,Office Supplies,Envelopes,45.16666667,113.5042525
OFF-GLO-10003650,GlobeWeis Mailers,Office Supplies,Envelopes,42,104.4051761
OFF-EN-10000428,Cameo Clasp Envelope,Office Supplies,Envelopes,13,67.74678109
OFF-EN-10000539,Ames Clasp Envelope,Office Supplies,Envelopes,11,87.97124442
OFF-EN-10003316,Jiffy Business Envelopes,Office Supplies,Envelopes,14.8,107.9347332
OFF-EN-10000968,Kraft Mailers,Office Supplies,Envelopes,36,108.1756269
OFF-EN-10003668,Ames Business Envelopes,Office Supplies,Envelopes,11.33333333,110.271743
OFF-AME-10002923,Ames Clasp Envelope,Office Supplies,Envelopes,7,11.5679902
OFF-EN-10003018,GlobeWeis Clasp Envelope,Office Supplies,Envelopes,10,31.51187371
OFF-EN-10002806,GlobeWeis Peel and Seal,Office Supplies,Envelopes,20.33333333,16.84180175
OFF-NOV-10000721,Novimex File Folder Labels,Office Supplies,Labels,8,90.13256502
OFF-AVE-10000585,Avery Legal Exhibit Labels,Office Supplies,Labels,9,36.04847821
OFF-LA-10002353,Harbour Creations Legal Exhibit Labels,Office Supplies,Labels,11,1.383113364
OFF-HAR-10001948,Harbour Creations File Folder Labels,Office Supplies,Labels,6.75,103.7314265
OFF-HON-10003230,Hon Removable Labels,Office Supplies,Labels,8,103.9180374
OFF-NOV-10003964,Novimex File Folder Labels,Office Supplies,Labels,9,106.9185986
OFF-NOV-10001238,Novimex Shipping Labels,Office Supplies,Labels,11,130.5015844
OFF-AVE-10000418,Avery Color Coded Labels,Office Supplies,Labels,14,132.3412603
OFF-LA-10000784,Harbour Creations File Folder Labels,Office Supplies,Labels,9,89.5994941
OFF-LA-10000757,Harbour Creations Removable Labels,Office Supplies,Labels,10.33333333,45.14535737
OFF-LA-10002086,Hon Shipping Labels,Office Supplies,Labels,11.83333333,65.19874312
OFF-LA-10002020,Novimex Color Coded Labels,Office Supplies,Labels,12.66666667,142.1559712
OFF-LA-10002088,Novimex Round Labels,Office Supplies,Labels,6.333333333,24.81648372
OFF-LA-10002630,Novimex Legal Exhibit Labels,Office Supplies,Labels,10.4,31.86635887
OFF-LA-10002037,Avery Shipping Labels,Office Supplies,Labels,12,60.76470278
OFF-LA-10001803,Avery Legal Exhibit Labels,Office Supplies,Labels,9.25,103.672885
OFF-LA-10004488,Novimex Color Coded Labels,Office Supplies,Labels,10.3,52.4376859
OFF-LA-10004400,Hon Legal Exhibit Labels,Office Supplies,Labels,11,48.34652654
OFF-LA-10000477,Smead Round Labels,Office Supplies,Labels,6.666666667,149.0706298
OFF-LA-10002337,Smead Shipping Labels,Office Supplies,Labels,12,60.87411742
OFF-LA-10003617,Smead Legal Exhibit Labels,Office Supplies,Labels,9,74.21536986
OFF-LA-10004614,Smead Round Labels,Office Supplies,Labels,7.333333333,122.3807761
OFF-LA-10004756,Avery Removable Labels,Office Supplies,Labels,10.66666667,46.99507016
OFF-LA-10004774,Avery Shipping Labels,Office Supplies,Labels,12,99.77893248
OFF-LA-10000767,Hon Legal Exhibit Labels,Office Supplies,Labels,11,63.4890856
OFF-LA-10000321,Novimex Color Coded Labels,Office Supplies,Labels,10,144.5327704
OFF-LA-10002389,Smead Legal Exhibit Labels,Office Supplies,Labels,7.5,94.77442451
OFF-LA-10003231,Smead Round Labels,Office Supplies,Labels,5,106.2075076
OFF-LA-10000560,Smead File Folder Labels,Office Supplies,Labels,5.75,75.25695676
OFF-LA-10004859,Avery Legal Exhibit Labels,Office Supplies,Labels,11.25,39.25536052
OFF-FA-10004359,OIC Paper Clips,Office Supplies,Fasteners,12,110.2986839
OFF-FA-10002045,Accos Rubber Bands,Office Supplies,Fasteners,17,109.866243
OFF-FA-10001175,OIC Staples,Office Supplies,Fasteners,7.5,67.53126939
OFF-FA-10003144,Stockwell Clamps,Office Supplies,Fasteners,12.5,115.8920017
OFF-FA-10000349,OIC Push Pins,Office Supplies,Fasteners,14.33333333,128.9408186
OFF-FA-10000659,Stockwell Clamps,Office Supplies,Fasteners,18.33333333,26.491688
OFF-OIC-10004999,OIC Push Pins,Office Supplies,Fasteners,15,36.95982615
OFF-OIC-10001056,OIC Clamps,Office Supplies,Fasteners,19,130.8250524
OFF-STO-10004495,Stockwell Thumb Tacks,Office Supplies,Fasteners,14,95.26101895
OFF-FA-10004664,Advantus Push Pins,Office Supplies,Fasteners,14.5,76.39301976
OFF-FA-10001710,Advantus Rubber Bands,Office Supplies,Fasteners,16.5,83.37580985
OFF-ADV-10002593,Advantus Clamps,Office Supplies,Fasteners,19,146.6719267
OFF-OIC-10004253,OIC Rubber Bands,Office Supplies,Fasteners,17,103.855294
OFF-FA-10001045,Stockwell Staples,Office Supplies,Fasteners,9.857142857,27.03514989
OFF-FA-10001187,Stockwell Paper Clips,Office Supplies,Fasteners,13.625,140.1207129
OFF-STO-10002857,Stockwell Push Pins,Office Supplies,Fasteners,14,106.9027467
OFF-FA-10001764,OIC Staples,Office Supplies,Fasteners,11.33333333,70.23763124
OFF-FA-10000207,OIC Clamps,Office Supplies,Fasteners,17.33333333,36.97702093
OFF-FA-10002061,Accos Paper Clips,Office Supplies,Fasteners,14,119.3770849
OFF-FA-10001718,Accos Staples,Office Supplies,Fasteners,8.333333333,20.88959114
OFF-FA-10003897,Stockwell Push Pins,Office Supplies,Fasteners,14.125,112.137422
OFF-FA-10004563,Stockwell Clamps,Office Supplies,Fasteners,16.5,143.7157443
OFF-FA-10003531,Accos Thumb Tacks,Office Supplies,Fasteners,13.66666667,144.7413605
OFF-FA-10001128,Stockwell Clamps,Office Supplies,Fasteners,12.66666667,9.579045523
OFF-FA-10003007,OIC Rubber Bands,Office Supplies,Fasteners,9.7,47.04295234
OFF-FA-10004586,Stockwell Staples,Office Supplies,Fasteners,7,25.87295213
OFF-SU-10003659,Fiskars Trimmer,Office Supplies,Supplies,27.8,146.6208822
OFF-ELI-10000044,Elite Ruler,Office Supplies,Supplies,10.5,73.44407024
OFF-SU-10004435,Stiletto Shears,Office Supplies,Supplies,44.66666667,97.31692479
OFF-SU-10000997,Fiskars Shears,Office Supplies,Supplies,49.2,93.3471746
OFF-FIS-10002703,Fiskars Letter Opener,Office Supplies,Supplies,28,75.16684084
OFF-SU-10004696,Acme Shears,Office Supplies,Supplies,51.6,3.302112249
OFF-SU-10001886,Acme Box Cutter,Office Supplies,Supplies,34.5,109.3966298
OFF-SU-10003209,Elite Scissors,Office Supplies,Supplies,24,146.6599805
OFF-STI-10001136,Stiletto Letter Opener,Office Supplies,Supplies,30,3.552196687
OFF-SU-10003544,Kleencut Scissors,Office Supplies,Supplies,22.25,61.1326514
OFF-SU-10002909,Fiskars Ruler,Office Supplies,Supplies,16,21.47580312
OFF-SU-10001698,Stiletto Box Cutter,Office Supplies,Supplies,35.33333333,70.39113047
OFF-SU-10003723,Elite Shears,Office Supplies,Supplies,47,59.42822356
OFF-ACM-10002045,Acme Shears,Office Supplies,Supplies,50,39.47567435
OFF-SU-10002900,Kleencut Trimmer,Office Supplies,Supplies,43,21.37036311
OFF-SU-10002429,Fiskars Box Cutter,Office Supplies,Supplies,35,110.3382157
OFF-SU-10000789,Kleencut Box Cutter,Office Supplies,Supplies,31.33333333,60.51399201
OFF-SU-10002934,Elite Shears,Office Supplies,Supplies,43.5,113.2456131
OFF-STI-10001171,Stiletto Letter Opener,Office Supplies,Supplies,28.5,146.7926044
OFF-FIS-10002784,Fiskars Box Cutter,Office Supplies,Supplies,35.5,90.63544539
OFF-SU-10004373,Kleencut Scissors,Office Supplies,Supplies,21.5,40.09151537
OFF-SU-10001506,Kleencut Letter Opener,Office Supplies,Supplies,16,50.42473176
OFF-ELI-10003732,Elite Letter Opener,Office Supplies,Supplies,27.5,148.619087
OFF-PA-10003232,Eaton Parchment Paper,Office Supplies,Paper,17.66666667,99.43142312
OFF-PA-10002976,Xerox Computer Printout Paper,Office Supplies,Paper,30.5,129.2985235
OFF-PA-10002394,Eaton Computer Printout Paper,Office Supplies,Paper,26.5,34.05892023
OFF-SAN-10000931,SanDisk Message Books,Office Supplies,Paper,28,102.5109278
OFF-PA-10001944,SanDisk Computer Printout Paper,Office Supplies,Paper,29.83333333,68.488334
OFF-EAT-10004036,Eaton Parchment Paper,Office Supplies,Paper,13.5,48.53035995
OFF-PA-10002461,Eaton Parchment Paper,Office Supplies,Paper,15,134.23991
OFF-PA-10002921,Eaton Message Books,Office Supplies,Paper,22,147.471639
OFF-PA-10003020,Xerox Message Books,Office Supplies,Paper,20.5,98.67322022
OFF-ENE-10002470,Enermax Cards & Envelopes,Office Supplies,Paper,51,18.46105993
OFF-GRE-10004359,Green Bar Message Books,Office Supplies,Paper,27.9,56.51462473
OFF-PA-10002109,SanDisk Message Books,Office Supplies,Paper,23.8,124.5583639
OFF-PA-10003969,Green Bar Note Cards,Office Supplies,Paper,29.5,15.41849899
OFF-PA-10004379,Enermax Computer Printout Paper,Office Supplies,Paper,28.5,136.5777279
OFF-PA-10000944,Enermax Computer Printout Paper,Office Supplies,Paper,32.5,111.5462095
OFF-ENE-10000935,Enermax Memo Slips,Office Supplies,Paper,15.66666667,94.50276455
OFF-ENE-10003066,Enermax Memo Slips,Office Supplies,Paper,17,134.6810405
OFF-ENE-10000199,Enermax Computer Printout Paper,Office Supplies,Paper,30,134.2020465
OFF-PA-10003359,Eaton Cards & Envelopes,Office Supplies,Paper,49.33333333,125.8192224
OFF-PA-10002101,Xerox Parchment Paper,Office Supplies,Paper,14.6,105.9545459
OFF-PA-10000827,Enermax Message Books,Office Supplies,Paper,26.5,79.11453454
OFF-PA-10001223,SanDisk Cards & Envelopes,Office Supplies,Paper,48.42857143,135.53474
OFF-PA-10001595,Enermax Memo Slips,Office Supplies,Paper,19.66666667,99.60807183
OFF-PA-10000277,SanDisk Computer Printout Paper,Office Supplies,Paper,30,85.79676205
OFF-PA-10001656,SanDisk Parchment Paper,Office Supplies,Paper,14,42.54294331
OFF-PA-10003981,SanDisk Note Cards,Office Supplies,Paper,20,68.84003536
OFF-AP-10003491,Hoover Coffee Grinder,Office Supplies,Appliances,69.5,72.94567401
OFF-AP-10003562,Hamilton Beach Toaster,Office Supplies,Appliances,38.85714286,120.3054431
OFF-AP-10001635,KitchenAid Refrigerator,Office Supplies,Appliances,528.5,77.79293587
OFF-AP-10001905,KitchenAid Toaster,Office Supplies,Appliances,83.5,112.297443
OFF-AP-10002568,Hamilton Beach Toaster,Office Supplies,Appliances,57,35.67340203
OFF-AP-10003382,Breville Stove,Office Supplies,Appliances,559.5,13.59198438
OFF-CUI-10003670,Cuisinart Toaster,Office Supplies,Appliances,52,102.5020279
OFF-AP-10002697,Breville Coffee Grinder,Office Supplies,Appliances,41.2,128.1182052
OFF-AP-10003558,Hoover Refrigerator,Office Supplies,Appliances,524.375,143.9789245
OFF-HOO-10002386,Hoover Toaster,Office Supplies,Appliances,84,133.0920575
OFF-AP-10001299,Cuisinart Microwave,Office Supplies,Appliances,279.3333333,67.27791299
OFF-AP-10003758,KitchenAid Blender,Office Supplies,Appliances,99,106.592799
OFF-AP-10003221,Cuisinart Refrigerator,Office Supplies,Appliances,496,87.90330412
OFF-AP-10003184,KitchenAid Stove,Office Supplies,Appliances,571,63.84623995
OFF-AP-10000510,Cuisinart Coffee Grinder,Office Supplies,Appliances,38.6,68.74066198
OFF-AP-10000729,KitchenAid Refrigerator,Office Supplies,Appliances,526,109.192392
OFF-AP-10001606,KitchenAid Toaster,Office Supplies,Appliances,85,89.89113405
OFF-BRE-10000391,Breville Toaster,Office Supplies,Appliances,76.25,145.4558941
OFF-AP-10004755,KitchenAid Microwave,Office Supplies,Appliances,309.75,8.936792484
OFF-CUI-10001302,Cuisinart Blender,Office Supplies,Appliances,67.75,121.8151465
OFF-AP-10004295,Cuisinart Refrigerator,Office Supplies,Appliances,496.75,1.105566026
OFF-AP-10001805,KitchenAid Toaster,Office Supplies,Appliances,86,121.1065794
OFF-AP-10000023,Breville Toaster,Office Supplies,Appliances,51,41.66725208
OFF-AP-10002421,Breville Stove,Office Supplies,Appliances,375,76.08015671
