Order_ID,Order_Date,Order_Priority,Customer_ID,Order_Status
LH-2011-6160,2011-12-28,Medium,BO-14252,in progress
TX-2012-3350,2012-01-03,Critical,MK-81603,in progress
LH-2012-930,2012-02-20,High,TG-116403,in progress
YM-2012-3360,2012-05-24,Medium,PB-92102,shipped
UG-2012-6570,2012-05-26,Critical,MY-73801,shipped
LH-2012-9760,2012-05-30,High,RB-94352,shipped
ZI-2012-4330,2012-06-04,High,DN-36901,in progress
ZI-2012-2670,2012-06-07,Medium,DR-28801,pending
YM-2012-3890,2012-06-25,High,DW-35403,pending
UG-2012-5670,2012-08-16,Medium,BE-13351,in progress
KZ-2012-9600,2012-11-26,High,KC-62552,in progress
KZ-2012-6650,2012-12-18,Medium,SJ-101253,in progress
ZI-2013-5400,2013-06-13,High,BF-12151,pending
LH-2013-7310,2013-07-31,Medium,TB-111752,shipped
YM-2013-3330,2013-09-06,Critical,HF-49952,pending
KZ-2013-1840,2013-10-10,Medium,RB-97053,shipped
AE-2013-1130,2013-10-14,High,EB-41102,shipped
KZ-2013-7130,2013-10-31,High,SC-106952,pending
TX-2013-1390,2013-12-04,Medium,BT-14852,pending
LH-2014-5390,2014-01-28,High,JC-61052,pending
KZ-2014-4630,2014-04-08,High,RL-96152,in progress
LH-2014-1320,2014-05-22,Medium,ML-80403,pending
LH-2014-1970,2014-05-30,Medium,JD-60602,pending
UG-2014-4160,2014-06-28,High,CA-19651,in progress
KZ-2014-9320,2014-07-03,High,AC-4503,shipped
ZI-2014-1780,2014-07-31,Critical,GR-45601,shipped
LH-2014-70,2014-08-02,Medium,GP-47402,pending
KZ-2014-7970,2014-08-12,High,RM-97502,pending
KZ-2014-2950,2014-08-27,High,IM-50702,in progress
KZ-2014-1400,2014-09-01,Medium,PK-89101,in progress
YM-2014-620,2014-09-11,Critical,TB-114002,in progress
YM-2014-7480,2014-11-27,Medium,MC-78452,in progress
ZI-2014-5220,2014-11-28,Critical,BT-13951,pending
IT-2011-2419493,2011-04-12,High,AM-103602,pending
ES-2011-3286627,2011-06-15,High,NF-183852,in progress
ES-2011-1586186,2011-06-16,Medium,VG-218052,shipped
IT-2011-5521557,2011-07-21,High,DL-128652,in progress
IT-2011-5115918,2011-08-29,Medium,KH-166302,pending
IT-2011-5001459,2011-10-08,Medium,MG-178902,in progress
IT-2011-2803139,2011-12-21,High,CG-120402,shipped
IT-2011-2992208,2011-12-23,High,EM-139602,shipped
IT-2012-4084224,2012-02-15,Medium,MB-180852,in progress
ES-2012-2938951,2012-05-03,Medium,DM-133452,pending
IT-2012-1698939,2012-06-25,High,JE-157152,shipped
IT-2012-5224735,2012-08-03,Medium,FM-142902,in progress
IT-2013-3779238,2013-02-05,High,MA-175602,in progress
IT-2013-5703300,2013-04-04,Medium,SD-204852,in progress
IT-2013-2616134,2013-06-12,Medium,BM-116502,in progress
ES-2013-3422294,2013-09-07,Medium,DB-130602,pending
IT-2013-4864710,2013-09-20,High,LF-171852,shipped
IT-2013-4864604,2013-09-21,Critical,MP-179652,in progress
IT-2013-1948196,2013-11-11,Medium,CL-125652,pending
IT-2013-3696646,2013-11-25,Medium,DB-136602,in progress
ES-2014-3653593,2014-02-10,Medium,IL-151002,shipped
IT-2014-4432677,2014-02-15,Medium,RB-193302,shipped
IT-2014-2181834,2014-03-12,High,MG-181452,in progress
ES-2014-2896926,2014-03-31,Medium,NS-185052,shipped
ES-2014-3703813,2014-04-19,Medium,CS-118452,in progress
IT-2014-1712246,2014-05-03,High,TB-216252,in progress
IT-2014-1147467,2014-06-20,High,MW-182352,in progress
IT-2014-2500344,2014-07-30,High,NL-183102,pending
IT-2014-3502743,2014-08-05,Critical,BS-116652,shipped
IT-2014-2254772,2014-08-21,Critical,KD-166152,shipped
IT-2014-4007032,2014-09-12,Medium,JJ-157602,pending
ES-2014-2644181,2014-09-19,High,TB-210552,pending
IT-2014-4273010,2014-09-27,Critical,KB-164052,pending
IT-2014-3434385,2014-10-06,High,SC-203802,pending
ES-2014-2504689,2014-11-08,High,RW-196902,in progress
IT-2014-1978058,2014-11-13,High,AJ-107802,shipped
ES-2014-2505511,2014-11-18,High,MZ-175152,shipped
IT-2014-1420868,2014-12-25,Critical,BP-110952,pending
IT-2011-5643162,2011-05-09,Medium,KH-166902,shipped
IT-2011-3784375,2011-12-13,Medium,DL-128652,in progress
IT-2011-3745230,2011-12-17,High,BD-115002,in progress
IT-2012-5212034,2012-03-09,High,SC-202602,in progress
IT-2012-1084413,2012-06-30,Medium,DA-134502,in progress
IT-2012-3761235,2012-08-24,High,FA-142302,shipped
IT-2012-2892113,2012-11-05,High,DL-133302,pending
IT-2012-4240389,2012-11-29,Medium,ST-205302,in progress
IT-2013-2906842,2013-01-07,Medium,MC-178452,in progress
IT-2013-4258921,2013-01-15,Medium,PS-189702,pending
IT-2013-3774709,2013-06-27,High,PR-188802,shipped
IT-2013-3299073,2013-08-16,Medium,SC-206952,in progress
ES-2013-2220306,2013-11-11,High,JK-153702,pending
IT-2013-5470978,2013-12-28,High,TS-215052,pending
ES-2014-5375749,2014-07-31,Medium,CR-127302,shipped
ES-2014-4699532,2014-08-04,High,BP-112302,shipped
IT-2014-2203094,2014-08-11,High,EB-139752,shipped
IT-2014-1390635,2014-12-20,Medium,JS-158802,pending
IT-2011-3468929,2011-04-01,High,AS-100452,in progress
IT-2011-1460998,2011-05-10,Critical,BW-111102,in progress
IT-2011-3202706,2011-07-27,High,EM-140952,in progress
IT-2011-1471798,2011-08-24,Critical,CJ-120102,in progress
IT-2011-4618152,2011-12-27,High,AG-105252,in progress
IT-2012-4005393,2012-02-04,High,AG-103302,in progress
ES-2012-4993978,2012-08-18,Critical,JJ-157602,in progress
ES-2012-2996757,2012-11-26,High,AH-106902,shipped
IT-2012-1252410,2012-12-17,Critical,AR-108252,pending
IT-2013-2418506,2013-02-06,Medium,JB-160452,pending
IT-2013-5448440,2013-07-23,High,PB-191052,shipped
IT-2013-4186516,2013-10-09,High,CM-123852,in progress
IT-2013-4217001,2013-10-10,Medium,FA-142302,in progress
IT-2013-3412464,2013-11-04,High,RB-195702,pending
IT-2014-1201093,2014-03-06,Critical,KD-166152,in progress
ES-2014-2114988,2014-05-08,High,ND-184602,shipped
IT-2014-3149554,2014-06-12,High,DM-130152,in progress
IT-2014-5100651,2014-07-01,Medium,AG-105252,shipped
IT-2014-4905567,2014-08-22,High,SS-201402,pending
IT-2014-5204858,2014-09-30,Critical,SW-202752,in progress
IT-2014-1471541,2014-10-24,High,KB-163152,in progress
ES-2014-5547121,2014-12-18,Medium,JF-153552,pending
IT-2014-2208571,2014-12-26,High,MS-173652,in progress
IT-2011-2306373,2011-03-25,Medium,BD-117252,in progress
IT-2011-4599620,2011-05-11,High,PB-191052,shipped
IT-2011-1521406,2011-05-21,High,AS-100902,pending
IT-2011-5193547,2011-06-02,Medium,SW-207552,in progress
IT-2011-1549226,2011-08-25,Critical,DL-133302,pending
IT-2011-3941469,2011-08-29,Medium,LH-170202,in progress
ES-2011-2846240,2011-09-16,Medium,JB-159252,shipped
IT-2011-4565126,2011-11-28,Medium,RB-195702,in progress
IT-2011-3270900,2011-11-30,Critical,AW-108402,in progress
IT-2011-4409734,2011-12-26,High,DK-133752,pending
IT-2011-2624729,2011-12-28,Medium,SS-205152,pending
IT-2012-2093927,2012-03-14,High,GM-144402,shipped
IT-2012-2699123,2012-04-13,Medium,JS-160302,shipped
IT-2012-1180980,2012-04-26,Medium,LS-172302,in progress
IT-2012-5123429,2012-08-15,Medium,JS-159402,in progress
IT-2012-2898980,2012-08-21,Critical,AB-100152,shipped
IT-2012-4297670,2012-09-10,Medium,AS-101352,shipped
ES-2012-1238144,2012-09-12,Medium,MH-177852,shipped
ES-2012-2223892,2012-09-22,High,KE-164202,shipped
IT-2012-5332220,2012-09-28,High,CA-120552,shipped
IT-2013-5208514,2013-03-13,High,VM-216852,pending
IT-2013-5270851,2013-04-15,Medium,BF-112752,in progress
ES-2013-5564504,2013-04-16,Medium,SC-206802,in progress
IT-2013-1366976,2013-06-05,Medium,AT-104352,in progress
ES-2013-2335105,2013-06-12,High,BD-116352,pending
IT-2013-4388990,2013-08-10,Medium,MM-172602,in progress
IT-2013-3214372,2013-09-10,Medium,SU-206652,in progress
ES-2013-3787277,2013-11-30,Critical,SM-200052,in progress
IT-2013-2598339,2013-12-13,High,BG-116952,in progress
IT-2013-4633267,2013-12-26,Critical,BH-117102,pending
IT-2014-5935536,2014-02-07,Critical,JC-161052,shipped
IT-2014-5928156,2014-02-17,Medium,BT-114402,pending
IT-2014-5571171,2014-04-03,Medium,MP-179652,shipped
IT-2014-1008900,2014-04-14,Critical,PG-188952,shipped
IT-2014-1421719,2014-05-09,High,JK-157302,pending
ES-2014-3132105,2014-05-29,Medium,FP-143202,in progress
ES-2014-4393007,2014-06-09,High,SH-203952,shipped
IT-2014-5137649,2014-07-24,Medium,RH-195102,pending
IT-2014-3928010,2014-08-15,Medium,DL-128652,pending
IT-2014-2928591,2014-08-23,Medium,CS-119502,in progress
IT-2014-5912011,2014-08-26,Medium,HG-148452,pending
IT-2014-5592351,2014-08-28,High,DB-132702,in progress
IT-2014-5624384,2014-08-29,High,JB-154002,pending
ES-2014-4768713,2014-09-03,Medium,DL-128652,shipped
ES-2014-1980416,2014-09-15,Medium,PN-187752,shipped
IT-2014-5044898,2014-09-26,High,DV-130452,shipped
ES-2014-4535588,2014-11-27,High,MG-176952,shipped
IT-2014-2245117,2014-12-29,Critical,SB-201702,shipped
IT-2014-3715679,2014-12-31,High,JK-156402,pending
ES-2011-3642330,2011-02-02,High,JM-155802,shipped
IT-2011-1765076,2011-03-15,High,RE-194052,shipped
ES-2011-3972371,2011-06-10,Critical,SC-206952,shipped
IT-2011-1925845,2011-06-16,High,JE-154752,shipped
IT-2011-4913699,2011-06-17,Critical,LS-169752,pending
IT-2011-1646767,2011-07-14,Critical,MS-178302,shipped
ES-2011-1930667,2011-08-18,Medium,GH-144102,pending
ES-2011-4665208,2011-12-10,Critical,BP-111852,in progress
ES-2011-3228532,2011-12-28,Medium,MH-174402,shipped
ES-2012-5808020,2012-02-14,High,ND-183702,pending
ES-2012-5645358,2012-03-06,Medium,MN-179352,in progress
ES-2012-4825433,2012-03-16,Medium,SC-200202,pending
ES-2012-5325598,2012-05-22,High,KD-164952,shipped
ES-2012-3075765,2012-07-11,Medium,DS-131802,shipped
IT-2012-4580670,2012-07-26,Medium,AM-107052,pending
ES-2012-4362177,2012-08-29,Critical,RD-195852,pending
ES-2012-1208415,2012-09-05,High,BP-110502,pending
ES-2012-3424900,2012-09-13,Critical,NS-185052,pending
ES-2012-2058076,2012-09-20,High,AB-101502,shipped
IT-2013-5689054,2013-05-02,Critical,VB-217452,shipped
ES-2013-3150546,2013-06-23,Medium,KW-164352,shipped
ES-2013-1198254,2013-08-06,High,RO-197802,in progress
IT-2013-1217994,2013-09-03,Critical,TB-215202,pending
ES-2013-1212086,2013-09-11,High,TT-212652,in progress
IT-2013-4307043,2013-09-12,Medium,KB-163152,in progress
ES-2013-2638509,2013-11-06,High,MD-173502,in progress
ES-2013-2744518,2013-11-20,Medium,CC-123702,pending
IT-2014-2449347,2014-02-11,Critical,JC-153402,pending
IT-2014-5284970,2014-02-25,Medium,OT-187302,pending
ES-2014-5842530,2014-04-03,High,YC-218952,in progress
ES-2014-3430575,2014-04-21,Medium,CC-122202,pending
ES-2014-1753356,2014-05-29,Critical,DL-133152,pending
ES-2014-4622860,2014-06-09,Critical,DB-132102,shipped
ES-2014-3078027,2014-06-11,High,HD-147852,pending
IT-2014-2944328,2014-06-24,Medium,AA-103152,pending
ES-2014-4313718,2014-07-07,High,DK-128352,pending
IT-2014-5786366,2014-08-21,Medium,JO-155502,in progress
IT-2014-3882620,2014-08-26,Medium,MG-182052,shipped
ES-2014-2981573,2014-08-28,Medium,SC-204402,pending
IT-2014-1391329,2014-09-05,High,MG-178902,shipped
IT-2014-4973421,2014-10-31,Critical,BC-111252,in progress
IT-2014-3178156,2014-11-06,Medium,LW-171252,shipped
IT-2014-3843729,2014-12-05,High,NK-184902,in progress
ES-2014-5275437,2014-12-11,High,NF-183852,pending
ES-2014-3454494,2014-12-26,High,GH-146652,pending
ES-2011-1640672,2011-02-02,High,KH-166302,pending
IT-2011-3760449,2011-08-03,Critical,DL-133302,pending
ES-2012-2314672,2012-04-05,High,DM-135252,in progress
IT-2012-2675422,2012-05-31,High,BF-112152,pending
ES-2012-3451642,2012-07-20,Medium,JM-161952,shipped
ES-2014-3900205,2014-04-01,Critical,ME-177252,shipped
ES-2014-3712711,2014-06-25,Medium,KB-164052,in progress
ES-2014-1027656,2014-07-16,Critical,KM-166602,in progress
ES-2014-1694278,2014-08-19,Critical,JG-158052,pending
ES-2014-2433620,2014-09-02,Critical,RA-199452,pending
ES-2014-1338508,2014-09-23,High,CC-122202,in progress
ES-2014-2919686,2014-10-08,Medium,PF-191202,in progress
IT-2014-5113824,2014-12-26,Medium,SF-202002,pending
ES-2013-1579342,2013-01-28,Medium,KM-163752,in progress
ES-2013-4987734,2013-07-30,Medium,HK-148902,pending
IT-2013-4213400,2013-11-22,High,MZ-175152,pending
ES-2013-5802089,2013-12-16,Critical,DP-130002,in progress
ES-2014-5440852,2014-01-30,High,MM-172602,pending
ES-2014-5590313,2014-05-08,Medium,TG-213102,shipped
ES-2014-1618066,2014-10-17,Medium,BD-115602,in progress
IT-2011-4812190,2011-06-02,High,TS-213702,in progress
ES-2011-4942506,2011-08-15,High,EH-141852,shipped
IT-2012-3796476,2012-01-16,High,CC-126102,shipped
IT-2012-1755975,2012-07-14,Medium,MP-179652,shipped
IT-2012-3138228,2012-09-08,Medium,RL-196152,pending
ES-2012-4802903,2012-12-12,Medium,TR-213252,shipped
ES-2012-4487119,2012-12-21,Critical,RD-197202,shipped
ES-2013-1375070,2013-01-19,Medium,AD-101802,pending
ES-2013-2514403,2013-03-01,Medium,PO-191802,pending
ES-2013-2734435,2013-10-04,Medium,PV-189852,pending
ES-2013-5103526,2013-12-17,Medium,MM-172602,shipped
IT-2013-5913315,2013-12-24,Medium,CD-119802,in progress
ES-2014-3758334,2014-04-14,High,AR-108252,in progress
ES-2014-4151895,2014-05-01,Critical,EH-141852,in progress
ES-2014-1053789,2014-08-21,Medium,MT-180702,pending
ES-2014-4737924,2014-11-05,High,JF-152952,shipped
ES-2014-2416409,2014-11-05,Medium,DP-131652,pending
ES-2014-2860064,2014-12-19,Critical,FH-143652,shipped
ID-2011-80545,2011-01-30,High,HE-148001,in progress
ID-2011-72173,2011-02-18,Medium,CM-121601,in progress
ID-2011-55667,2011-02-23,High,RF-197351,pending
ID-2011-72894,2011-02-28,Critical,PS-189701,in progress
ID-2011-71452,2011-04-05,High,BB-109901,in progress
ID-2011-75981,2011-04-21,High,JM-152651,in progress
ID-2011-71851,2011-05-10,High,MK-179051,in progress
ID-2011-83982,2011-05-23,Medium,SW-204551,in progress
ID-2011-47155,2011-06-22,High,AR-104051,pending
ID-2011-69142,2011-07-01,High,MP-181751,pending
ID-2011-74784,2011-08-19,Critical,CB-120251,in progress
ID-2011-16551,2011-09-06,Medium,FC-142451,in progress
ID-2011-59237,2011-09-13,High,SC-202601,pending
ID-2011-41863,2011-09-23,Medium,BF-109751,pending
ID-2011-65124,2011-10-15,Medium,TP-211301,in progress
ID-2011-25581,2011-10-17,Medium,LS-172301,pending
ID-2011-77619,2011-11-01,Critical,MK-181601,pending
IN-2011-43298,2011-11-03,Medium,MV-174851,shipped
ID-2011-23012,2011-11-07,Medium,NC-186251,pending
ID-2011-52937,2011-11-07,Critical,MG-176801,pending
IN-2011-14332,2011-11-16,Critical,AW-108401,in progress
ID-2011-84941,2011-11-18,High,KB-166001,shipped
ID-2011-65705,2011-12-15,Medium,CS-121301,in progress
ID-2011-49409,2011-12-21,High,MW-182351,pending
IN-2011-83513,2011-12-25,Medium,PO-188501,in progress
IN-2012-80027,2012-02-04,Medium,EB-139751,shipped
ID-2012-82610,2012-02-13,Critical,JL-158501,shipped
ID-2012-86607,2012-02-20,Medium,KL-166451,pending
ID-2012-80181,2012-03-08,High,MO-175001,shipped
ID-2012-82393,2012-04-20,Critical,CL-127001,pending
IN-2012-21703,2012-06-01,High,TP-214151,pending
ID-2012-74630,2012-06-08,High,SB-201851,shipped
ID-2012-66111,2012-06-14,Critical,AB-100151,in progress
IN-2012-79418,2012-06-20,Medium,TH-211001,in progress
ID-2012-67126,2012-06-20,Medium,SJ-202151,shipped
ID-2012-64816,2012-07-24,High,GZ-145451,pending
ID-2012-62807,2012-07-24,Medium,LW-169901,in progress
ID-2012-55905,2012-08-14,Critical,JO-155501,shipped
ID-2012-84591,2012-10-01,High,BS-115901,pending
IN-2012-44509,2012-10-05,High,JW-159551,in progress
ID-2012-71949,2012-10-12,Medium,PC-187451,in progress
ID-2012-81056,2012-10-13,Critical,LC-170501,shipped
IN-2012-86327,2012-10-23,High,PG-188951,in progress
ID-2012-18742,2012-11-01,High,HG-150251,shipped
IN-2012-81784,2012-11-05,Critical,MY-173801,pending
ID-2012-32623,2012-11-15,Medium,NP-187001,in progress
IN-2013-62828,2013-01-30,High,AB-101501,shipped
ID-2013-86299,2013-03-25,High,FG-142601,pending
ID-2013-85074,2013-04-09,High,EH-137651,in progress
IN-2013-14192,2013-04-09,Medium,YS-218801,shipped
ID-2013-48485,2013-05-09,Critical,CM-121151,pending
ID-2013-34051,2013-05-15,Medium,DC-128501,in progress
IN-2013-44992,2013-05-17,Critical,AF-108701,in progress
IN-2013-42521,2013-06-13,Critical,SL-201551,shipped
ID-2013-41968,2013-07-19,Medium,AO-108101,pending
ID-2013-11322,2013-07-28,High,PF-191651,pending
IN-2013-57914,2013-08-19,Medium,CM-118151,in progress
ID-2013-17055,2013-08-24,Critical,HJ-148751,shipped
ID-2013-12442,2013-09-04,Critical,SV-203651,shipped
ID-2013-12295,2013-09-14,Medium,SN-205601,shipped
ID-2013-15837,2013-09-17,Critical,LC-168701,shipped
ID-2013-83261,2013-10-02,Critical,KC-165401,in progress
ID-2013-18504,2013-10-22,High,FH-143651,shipped
ID-2013-85613,2013-10-23,High,AB-100601,in progress
IN-2013-73615,2013-10-25,High,PV-189851,in progress
ID-2013-14318,2013-11-15,Medium,RB-194651,shipped
ID-2013-13422,2013-12-20,Critical,AG-107651,shipped
ID-2013-84066,2013-12-23,Critical,GM-144401,in progress
ID-2013-10846,2013-12-28,High,AF-108701,in progress
ID-2014-81938,2014-01-02,Medium,BP-110501,shipped
ID-2014-83793,2014-01-22,High,DB-135551,in progress
ID-2014-82463,2014-01-29,Medium,PK-190751,in progress
ID-2014-74315,2014-03-10,High,NM-184451,in progress
ID-2014-11056,2014-03-20,High,GT-146351,shipped
ID-2014-37768,2014-03-22,High,SG-208901,pending
ID-2014-64914,2014-03-27,Medium,AS-102851,shipped
IN-2014-73258,2014-04-15,Critical,GR-145601,shipped
IN-2014-64529,2014-05-05,High,MC-172751,pending
ID-2014-26869,2014-05-23,Medium,NC-183401,shipped
ID-2014-81259,2014-05-23,Medium,BW-111101,shipped
IN-2014-22592,2014-06-02,Medium,SD-204851,shipped
ID-2014-25497,2014-06-16,High,LH-170201,pending
IN-2014-85018,2014-08-02,Critical,LH-167501,shipped
IN-2014-84339,2014-08-07,Critical,HZ-149501,in progress
ID-2014-29004,2014-08-19,High,SR-204251,shipped
ID-2014-72663,2014-08-26,High,CL-118901,pending
ID-2014-80979,2014-09-06,High,AS-101351,in progress
ID-2014-85949,2014-09-08,Medium,BS-113801,shipped
ID-2014-81875,2014-09-24,Medium,MD-173501,shipped
ID-2014-83240,2014-09-30,Medium,AD-101801,pending
ID-2014-86404,2014-10-06,Medium,KB-166001,shipped
IN-2014-59363,2014-10-09,High,TB-215951,pending
ID-2014-82848,2014-10-11,High,JW-159551,shipped
ID-2014-84262,2014-10-13,Critical,MC-172751,pending
ID-2014-30418,2014-10-14,Critical,SF-209651,pending
ID-2014-42654,2014-10-14,High,CK-122051,in progress
ID-2014-84297,2014-10-15,Medium,TB-210551,pending
ID-2014-81378,2014-10-22,Medium,EJ-141551,shipped
ID-2014-23642,2014-10-31,High,KC-162551,pending
ID-2014-82064,2014-11-05,High,GP-147401,pending
ID-2014-17314,2014-11-08,Critical,AS-100901,pending
IN-2014-41121,2014-11-12,Medium,PL-189251,shipped
IN-2014-36690,2014-11-13,High,DW-131951,pending
IN-2014-81973,2014-11-19,High,JG-158051,pending
IN-2014-80629,2014-11-26,High,BF-109751,pending
ID-2014-70290,2014-12-02,High,SC-202301,in progress
ID-2014-84661,2014-12-16,Medium,RP-193901,pending
ID-2011-60882,2011-02-02,Medium,GD-145901,shipped
ID-2011-57494,2011-05-21,High,MZ-175151,pending
IN-2011-51943,2011-06-10,Critical,AR-103451,pending
ID-2011-15711,2011-07-05,Medium,CK-127601,in progress
IN-2011-31692,2011-07-11,High,RF-197351,shipped
ID-2011-17286,2011-07-29,High,CM-121901,in progress
IN-2011-14101,2011-08-04,Medium,KA-165251,in progress
ID-2011-59055,2011-08-12,High,CR-125801,in progress
IN-2011-18987,2011-08-15,Medium,LE-168101,pending
IN-2011-30894,2011-08-31,Critical,AM-107051,pending
IN-2011-17062,2011-09-19,High,BT-113951,pending
IN-2011-62037,2011-11-11,Critical,TP-211301,pending
ID-2011-73482,2011-11-14,High,OT-187301,pending
ID-2012-45930,2012-01-10,Medium,RS-197651,pending
IN-2012-63472,2012-01-23,High,AT-107351,pending
ID-2012-38972,2012-02-15,Medium,JD-157901,in progress
ID-2012-66881,2012-03-09,Medium,SC-206801,shipped
ID-2012-14990,2012-04-17,Medium,MW-182351,shipped
ID-2012-41184,2012-04-18,Medium,MR-175451,in progress
IN-2012-57137,2012-04-20,Medium,DR-128801,shipped
IN-2012-33848,2012-05-16,High,FC-143351,in progress
IN-2012-24146,2012-06-04,Critical,BD-115601,pending
IN-2012-41107,2012-06-21,Medium,BT-116801,shipped
ID-2012-60980,2012-08-16,High,EM-142001,pending
ID-2012-70843,2012-09-05,Medium,AB-102551,in progress
IN-2012-59125,2012-09-20,High,RB-197051,shipped
IN-2012-42220,2012-10-02,High,ED-138851,shipped
IN-2012-61295,2012-10-04,Medium,MK-179051,shipped
IN-2012-38657,2012-11-05,Medium,RM-193751,shipped
IN-2012-35717,2012-11-15,Critical,CC-126701,shipped
ID-2012-79551,2012-12-25,Medium,BN-114701,in progress
ID-2012-31118,2012-12-26,High,TH-215501,shipped
ID-2013-44040,2013-01-09,High,RM-196751,shipped
ID-2013-20471,2013-01-09,Medium,LF-171851,pending
ID-2013-75610,2013-02-06,Medium,CS-125051,pending
IN-2013-10748,2013-03-19,Medium,EM-140951,shipped
IN-2013-39686,2013-03-20,High,NW-184001,in progress
ID-2013-46329,2013-03-25,Medium,AJ-109451,in progress
ID-2013-27135,2013-05-02,High,HG-149651,shipped
IN-2013-75106,2013-05-06,Medium,AH-105851,shipped
ID-2013-49248,2013-05-07,High,CM-118301,shipped
ID-2013-47421,2013-05-08,High,JF-154901,in progress
IN-2013-58929,2013-05-29,Medium,CS-121751,shipped
IN-2013-10489,2013-05-30,Medium,GH-144851,in progress
IN-2013-61008,2013-06-12,Medium,KH-163601,shipped
ID-2013-30544,2013-06-13,High,CL-127001,shipped
ID-2013-26449,2013-06-14,Medium,CV-128051,pending
ID-2013-68799,2013-06-18,High,BP-112901,in progress
IN-2013-37124,2013-06-19,Medium,SG-206051,in progress
ID-2013-75372,2013-06-28,Critical,SC-203051,in progress
